seqname,tax_id
207_RecA,s__Ornithobacterium_rhinotracheale
208_RecA,s__Riemerella_columbina
209_RecA,s__Weeksella_massiliensis
210_RecA,s__Haliscomenobacter_hydrossis
211_RecA,s__Lewinella_cohaerens
212_RecA,s__Aureispira_sp._CCB-QB1
213_RecA,s__Saprospira_grandis
214_RecA,s__Mucilaginibacter_paludis
215_RecA,s__Olivibacter_sitiensis
216_RecA,s__Daejeonella_oryzae
217_RecA,s__Pedobacter_antarcticus
218_RecA,s__Pedobacter_borealis
219_RecA,s__Pedobacter_heparinus
220_RecA,s__Pedobacter_sp._BAL39
221_RecA,s__Solitalea_canadensis
222_RecA,s__Sphingobacterium_deserti
223_RecA,s__Sphingobacterium_paucimobilis
224_RecA,s__Sphingobacterium_sp._21
225_RecA,s__Sphingobacterium_sp._ML3W
226_RecA,s__Sphingobacterium_spiritivorum
227_RecA,s__Gracilimonas_tropica
228_RecA,s__Caldisericum_exile
229_RecA,s__Caldithrix_abyssi
230_RecA,s__Candidatus_Rubidus_massiliensis
231_RecA,s__Chlamydia_psittaci
232_RecA,s__Criblamydia_sequanensis
233_RecA,s__Candidatus_Protochlamydia_amoebophila
234_RecA,s__Parachlamydia_acanthamoebae
235_RecA,s__Simkania_negevensis
236_RecA,s__Chlorobium_limicola
237_RecA,s__Chlorobium_phaeobacteroides
238_RecA,s__Chloroherpeton_thalassium
239_RecA,s__Prosthecochloris_aestuarii
240_RecA,s__Anaerolinea_thermophila
241_RecA,s__Caldilinea_aerophila
242_RecA,s__Roseiflexus_castenholzii
243_RecA,s__Herpetosiphon_aurantiacus
244_RecA,s__Dehalococcoides_mccartyi
245_RecA,s__Ktedonobacter_racemifer
246_RecA,s__Thermogemmatispora_carboxidivorans
247_RecA,s__Sphaerobacter_thermophilus
248_RecA,s__Thermomicrobium_roseum
249_RecA,s__Thermomicrobium_roseum
250_RecA,s__Chrysiogenes_arsenatis
251_RecA,s__Desulfurispirillum_indicum
252_RecA,s__Coprothermobacter_platensis
253_RecA,s__Gloeobacter_kilaueensis
254_RecA,s__Calditerrivibrio_nitroreducens
255_RecA,s__Deferribacter_desulfuricans
256_RecA,s__Denitrovibrio_acetiphilus
257_RecA,s__Flexistipes_sinusarabici
258_RecA,s__Geovibrio_sp._L21-Ace-BES
259_RecA,s__Mucispirillum_schaedleri
260_RecA,s__Deinococcus_misasensis
261_RecA,s__Deinococcus_peraridilitoris
262_RecA,s__Deinococcus_phoenicis
263_RecA,s__Marinithermus_hydrothermalis
264_RecA,s__Meiothermus_ruber
265_RecA,s__Oceanithermus_profundus
266_RecA,s__Thermus_sp._CCB_US3_UF1
267_RecA,s__Truepera_radiovictrix
268_RecA,s__Dictyoglomus_thermophilum
269_RecA,s__Chitinivibrio_alkaliphilus
270_RecA,s__Fibrobacter_succinogenes
271_RecA,s__Alicyclobacillus_acidocaldarius
272_RecA,s__Alicyclobacillus_contaminans
273_RecA,s__Alicyclobacillus_macrosporangiidus
274_RecA,s__Effusibacillus_pohliae
275_RecA,s__Kyrpidia_tusciae
276_RecA,s__Tumebacillus_flagellatus
277_RecA,s__Alkalicoccus_chagannorensis
278_RecA,s__Alkalihalobacillus_alcalophilus
279_RecA,s__Alkalihalobacillus_pseudofirmus
280_RecA,s__Anoxybacillus_tepidamans
281_RecA,s__Bacillus_aidingensis
282_RecA,s__Bacillus_andreraoultii
283_RecA,s__Bacillus_anthracis
284_RecA,s__Bacillus_cytotoxicus
285_RecA,s__Bacillus_dielmoensis
286_RecA,s__Bacillus_gaemokensis
287_RecA,s__Bacillus_methanolicus
288_RecA,s__Bacillus_pumilus
